,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Liegenschaftsbezeichnung,Strasse,Hausnummer,PLZ,Ort,Referenznummer / Bezeichnung,Amtliche Wohnungsnummer,Hauptmieter,Mieter 2,Mieter 3,Stockwerk,Zimmer,m2,Baujahr,Sanierungsjahr,"E-mail der Verwaltung zur 
Eskalation/Information 
durch ailean
Wo sendet ailean Mängelmeldungen bei 
der Verwaltung hin? Z.B. Sammelinbox nur für 
ailean, Abteilungsemail oder 
Bewirtschafter*In Pro Liegenschaft nur einmal ausfüllen","Verwaltungskontakt während 
Öffnungszeiten
für Mieter
(Falls Kontakt überhaupt rausgegeben wird, 
wird dieser Kontakt rausgegeben. Pro Liegenschaft nur einmal Ausfüllen)","Eskalationskontakt intern
(Wohin soll ailean eskalieren, wenn der Mieter meldet, dass 
der Mangel nicht behoben ist trotz Eskalation 
an eigene Verwaltung?) In der Regel Teamleitung / Vorgesetzte",Eigentümer,"Fiskaljahr
z.B. 01.-12.","Budget für Mängelbehebung
Ist dieser Betrag erreicht, wird ailean nur noch Offertenanfragen stellen 
oder direkt an Verwaltung eskalieren (je nach Einstellungen)
Formel: Direktaufträge an Handwerker x Kompetenzsumme","Individuelle Schwelle 
kleiner Unterhalt in CHF
(z.B. CHF 150.-)
Pro Liegenschaft nur einmal Ausfüllen"
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45717 / 1.5-Zi-Whg S.1.3.2 1. OG,,,,,1. OG,1.5,38,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45718 / 3.5-Zi-Whg S.1.3.3 1. OG,,,,,1. OG,3.5,83,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45719 / 1.5-Zi-Whg S.1.3.4 1. OG,,,,,1. OG,1.5,39,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45720 / 2.5-Zi-Whg S.1.3.5 1. OG,,,,,1. OG,2.5,65,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45721 / 4.5-Zi-Whg S.1.4.1 2. OG,,,,,2. OG,4.5,117,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45722 / 1.5-Zi-Whg S.1.4.2 2. OG,,,,,2. OG,1.5,38,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45723 / 3.5-Zi-Whg S.1.4.3 2. OG,,,,,2. OG,3.5,84,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45724 / 1.5-Zi-Whg S.1.4.4 2. OG,,,,,2. OG,1.5,39,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45725 / 2.5-Zi-Whg S.1.4.5 2.OG,,,,,2. OG,2.5,65,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45726 / 4.5-Zi-Whg S.1.5.1 3.OG,,,,,3. OG,4.5,117,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45727 / 1.5-Zi-Whg S.1.5.2 3.OG,,,,,3. OG,1.5,38,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45728 / 3.5-Zi-Whg S.1.5.3 3.OG,,,,,3. OG,3.5,83,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45729 / 1.5-Zi-Whg S.1.5.4 3.OG,,,,,3. OG,1.5,39,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45730 / 2.5-Zi-Whg S.1.5.5 3.OG,,,,,3. OG,2.5,65,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45731 / 3.5-Zi-Whg S.1.6.1 Attika,,,,,4. OG,3.5,83,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45732 / 3.5-Zi-Whg S.1.6.2 Attika,,,,,4. OG,3.5,87,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badenerstr. 717 Im Struppen 8,Im Struppen,8,8048,Zürich,45733 / 4.5-Zi-Whg S.1.6.3 Attika,,,,,4. OG,4.5,108,2011,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 21 2.OG,,,,,2. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 22 2.OG,,,,,2. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 31 3.OG,,,,,3. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 32 3.OG,,,,,3. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 41 4.OG,,,,,4. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 42 4.OG,,,,,4. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 51 5.OG,,,,,5. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 52 5.OG,,,,,5. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 61 6.OG,,,,,6. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 62 6.OG,,,,,6. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 71 7.OG,,,,,7. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 72 7.OG,,,,,7. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 81 8.OG,,,,,8. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 82 8.OG,,,,,8. OG,3.5,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,52,8064,Zürich,3.5-Zi-Whg Nr. 91 Attika 9.OG,,,,,9. OG,3.5,115,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 21 2.OG,,,,,2. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 22 2.OG,,,,,2. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 23 2.OG,,,,,2. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 24 2.OG,,,,,2. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 25 2.OG,,,,,2. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 26 2.OG,,,,,2. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 31 3.OG,,,,,3. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 32 3.OG,,,,,3. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 33 3.OG,,,,,3. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 34 3.OG,,,,,3. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 35 3.OG,,,,,3. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 36 3.OG,,,,,3. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 41 4.OG,,,,,4. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 42 4.OG,,,,,4. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 43 4.OG,,,,,4. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 44 4.OG,,,,,4. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 45 4.OG,,,,,4. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 46 4.OG,,,,,4. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 51 5.OG,,,,,5. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 52 5.OG,,,,,5. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 53 5.OG,,,,,5. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 54 5.OG,,,,,5. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 55 5.OG,,,,,5. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 56 5.OG,,,,,5. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 61 6.OG,,,,,6. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 62 6.OG,,,,,6. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 63 6.OG,,,,,6. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 64 6.OG,,,,,6. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 65 6.OG,,,,,6. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 66 6.OG,,,,,6. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 71 7.OG,,,,,7. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 72 7.OG,,,,,7. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 73 7.OG,,,,,7. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 74 7.OG,,,,,7. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 75 7.OG,,,,,7. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 76 7.OG,,,,,7. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 81 8.OG,,,,,8. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 82 8.OG,,,,,8. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 83 8.OG,,,,,8. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 84 8.OG,,,,,8. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 85 8.OG,,,,,8. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 86 8.OG,,,,,8. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 91 9.OG,,,,,9. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 92 9.OG,,,,,9. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,2.5-Zi-Whg Nr. 93 9.OG,,,,,9. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 94 9.OG,,,,,9. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,3.5-Zi-Whg Nr. 95 9.OG,,,,,9. OG,3.5,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 52 - 54,Meierwiesenstr.,54,8064,Zürich,1.5-Zi-Whg Nr. 96 9.OG,,,,,9. OG,1.5,46,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 56,Meierwiesenstrasse,56,8064,Zürich,1.5-Zi-Whg Nr. 21 2.OG,,,,,2. OG,1.5,38,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 56,Meierwiesenstrasse,56,8064,Zürich,2.5-Zi-Whg Nr. 22 2.OG,,,,,2. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
,Meierwiesenstrasse 56,Meierwiesenstrasse,56,8064,Zürich,2.5-Zi-Whg Nr. 23 2.OG,,,,,2. OG,2.5,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Rolf Sprüngli,01.-12.,"CHF25,000.00",CHF150.00
